,FM_defect4ml041_faulty
MM_defect4ml041_GF_0.01_1,0.8071 (reliable)
MM_defect4ml041_GF_0.1_1,0.7989 (reliable)
MM_defect4ml041_GF_0.2_1,0.7787 (reliable)
MM_defect4ml041_GF_0.6_1,0.5694 (reliable)
MM_defect4ml041_GF_1.0_1,0.5346 (reliable)
MM_defect4ml041_LA_0.01_1,0.3082 (unreliable)
MM_defect4ml041_LD_0.01_1,0.0000 (unreliable)
MM_defect4ml041_LR_0.01_1,0.0000 (unreliable)
MM_defect4ml041_NAI_0.01_1,0.5932 (reliable)
MM_defect4ml041_NAI_0.1_1,0.3828 (reliable)
MM_defect4ml041_NAI_0.2_1,0.3911 (reliable)
MM_defect4ml041_NAI_0.6_1,0.2044 (reliable)
MM_defect4ml041_NEB_0.01_1,0.8506 (reliable)
MM_defect4ml041_NEB_0.1_1,0.5923 (unreliable)
MM_defect4ml041_NEB_0.2_1,0.4189 (reliable)
MM_defect4ml041_NEB_0.6_1,0.2465 (unreliable)
MM_defect4ml041_NS_0.01_1,0.7437 (reliable)
MM_defect4ml041_NS_0.1_1,0.5030 (reliable)
MM_defect4ml041_NS_0.2_1,0.4723 (unreliable)
MM_defect4ml041_NS_0.6_1,0.2594 (unreliable)
MM_defect4ml041_NS_1.0_1,0.2236 (reliable)
MM_defect4ml041_WS_0.01_1,0.7949 (reliable)
MM_defect4ml041_WS_0.1_1,0.5885 (reliable)
MM_defect4ml041_WS_0.2_1,0.4206 (reliable)
MM_defect4ml041_WS_0.6_1,0.2408 (reliable)
