,FM_defect4ml048_faulty
MM_defect4ml048_original0_GF_0.01_1,0.29888234587189044
MM_defect4ml048_original0_LA_0.01_1,0.3701616245337754
MM_defect4ml048_original0_LD_0.01_1,0.21733132681213943
MM_defect4ml048_original0_LR_0.01_1,0.334392569054021
MM_defect4ml048_original0_NAI_0.01_1,0.341650226296855
MM_defect4ml048_original0_NEB_0.01_1,0.3047064531780688
MM_defect4ml048_original0_NS_0.01_1,0.2793557112996435
MM_defect4ml048_original0_WS_0.01_1,0.2760224156432574
MM_defect4ml048_original1_GF_0.01_1,0.34531772575250835
MM_defect4ml048_original1_LA_0.01_1,0.3773904382470119
MM_defect4ml048_original1_LD_0.01_1,0.24950738916256157
MM_defect4ml048_original1_LR_0.01_1,0.3646043941231972
MM_defect4ml048_original1_NAI_0.01_1,0.2873045653533458
MM_defect4ml048_original1_NEB_0.01_1,0.3215192935768719
MM_defect4ml048_original1_NS_0.01_1,0.3202867889045604
MM_defect4ml048_original1_WS_0.01_1,0.28557360905957657
MM_defect4ml048_original2_GF_0.01_1,0.2876300288256674
MM_defect4ml048_original2_LA_0.01_1,0.3432643769177472
MM_defect4ml048_original2_LD_0.01_1,0.2273850716757291
MM_defect4ml048_original2_LR_0.01_1,0.35414634146341456
MM_defect4ml048_original2_NAI_0.01_1,0.3574468085106383
MM_defect4ml048_original2_NEB_0.01_1,0.2975737392959087
MM_defect4ml048_original2_NS_0.01_1,0.3002361128370822
MM_defect4ml048_original2_WS_0.01_1,0.2871287128712871
MM_defect4ml048_original3_GF_0.01_1,0.3141374196737518
MM_defect4ml048_original3_LA_0.01_1,0.2237425566958064
MM_defect4ml048_original3_LD_0.01_1,0.22205361659079412
MM_defect4ml048_original3_LR_0.01_1,0.3606705563316624
MM_defect4ml048_original3_NAI_0.01_1,0.33687322093277866
MM_defect4ml048_original3_NEB_0.01_1,0.2680129047675947
MM_defect4ml048_original3_NS_0.01_1,0.3243990384615384
MM_defect4ml048_original3_WS_0.01_1,0.24862795149968092
MM_defect4ml048_original4_GF_0.01_1,0.26642150646715695
MM_defect4ml048_original4_LA_0.01_1,0.32299909197042415
MM_defect4ml048_original4_LD_0.01_1,0.22117321248741184
MM_defect4ml048_original4_LR_0.01_1,0.3592297476759628
MM_defect4ml048_original4_NAI_0.01_1,0.28564362557190554
MM_defect4ml048_original4_NEB_0.01_1,0.41947207345065024
MM_defect4ml048_original4_NS_0.01_1,0.37653605379086486
MM_defect4ml048_original4_WS_0.01_1,0.24864725586189126
